Date,"Closing Value"
1987-09-01,2610.9700
1987-09-02,2602.0400
1987-09-03,2599.4900
1987-09-04,2561.3800
1987-09-08,2545.1200
1987-09-09,2549.2700
1987-09-10,2576.0500
1987-09-11,2608.7400
1987-09-14,2613.0400
1987-09-15,2566.5800
1987-09-16,2530.1900
1987-09-17,2527.9000
1987-09-18,2524.6400
1987-09-21,2492.8200
1987-09-22,2568.0500
1987-09-23,2585.6700
1987-09-24,2566.4200
1987-09-25,2570.1700
1987-09-28,2601.5000
1987-09-29,2590.5700
1987-09-30,2596.2800
1987-10-01,2639.2000
1987-10-02,2640.9900
1987-10-05,2640.1800
1987-10-06,2548.6300
1987-10-07,2551.0800
1987-10-08,2516.6400
1987-10-09,2482.2100
1987-10-12,2471.4400
1987-10-13,2508.1600
1987-10-14,2412.7000
1987-10-15,2355.0900
1987-10-16,2246.7300
1987-10-19,1738.7400
1987-10-20,1841.0100
1987-10-21,2027.8500
1987-10-22,1950.4300
1987-10-23,1950.7600
1987-10-26,1793.9300
1987-10-27,1846.4900
1987-10-28,1846.8200
1987-10-29,1938.3300
1987-10-30,1993.5300
1987-11-02,2014.0900
1987-11-03,1963.5300
1987-11-04,1945.2900
1987-11-05,1985.4100
1987-11-06,1959.0500
1987-11-09,1900.2000
1987-11-10,1878.1500
1987-11-11,1899.2000
1987-11-12,1960.2100
1987-11-13,1935.0100
1987-11-16,1949.1000
1987-11-17,1922.2500
1987-11-18,1939.1600
1987-11-19,1895.3900
1987-11-20,1913.6300
1987-11-23,1923.0800
1987-11-24,1963.5300
1987-11-25,1946.9500
1987-11-27,1910.4800
1987-11-30,1833.5500
1987-12-01,1842.3400
1987-12-02,1848.9700
1987-12-03,1776.5300
1987-12-04,1766.7400
1987-12-07,1812.1700
1987-12-08,1868.3700
1987-12-09,1902.5200
1987-12-10,1855.4400
1987-12-11,1867.0400
1987-12-14,1932.8600
1987-12-15,1941.4800
1987-12-16,1974.4700
1987-12-17,1924.4000
1987-12-18,1975.3000
1987-12-21,1990.3800
1987-12-22,1978.4500
1987-12-23,2005.6400
1987-12-24,1999.6700
1987-12-28,1942.9700
1987-12-29,1926.8900
1987-12-30,1950.1000
1987-12-31,1938.8300
1988-01-04,2015.2500
1988-01-05,2031.5000
1988-01-06,2037.8000
1988-01-07,2051.8900
1988-01-08,1911.3100
1988-01-11,1945.1300
1988-01-12,1928.5500
1988-01-13,1924.7300
1988-01-14,1916.1100
1988-01-15,1956.0700
1988-01-18,1963.8600
1988-01-19,1936.3400
1988-01-20,1879.1400
1988-01-21,1879.3100
1988-01-22,1903.5100
1988-01-25,1946.4500
1988-01-26,1920.5900
1988-01-27,1911.1400
1988-01-28,1930.0400
1988-01-29,1958.2200
1988-02-01,1944.6300
1988-02-02,1952.9200
1988-02-03,1924.5700
1988-02-04,1923.5700
1988-02-05,1910.4800
1988-02-08,1895.7200
1988-02-09,1914.4600
1988-02-10,1962.0400
1988-02-11,1961.5400
1988-02-12,1983.2600
1988-02-16,2005.9700
1988-02-17,2000.9900
1988-02-18,1986.4100
1988-02-19,2014.5900
1988-02-22,2040.2900
1988-02-23,2039.1200
1988-02-24,2039.9500
1988-02-25,2017.5700
1988-02-26,2023.2100
1988-02-29,2071.6200
1988-03-01,2070.4700
1988-03-02,2071.2900
1988-03-03,2063.4900
1988-03-04,2057.8600
1988-03-07,2056.3700
1988-03-08,2081.0700
1988-03-09,2074.2700
1988-03-10,2026.0300
1988-03-11,2034.9800
1988-03-14,2050.0700
1988-03-15,2047.4100
1988-03-16,2064.3200
1988-03-17,2086.0400
1988-03-18,2087.3700
1988-03-21,2067.1400
1988-03-22,2066.1500
1988-03-23,2067.6400
1988-03-24,2023.8700
1988-03-25,1978.9500
1988-03-28,1979.7700
1988-03-29,1998.3400
1988-03-30,1978.1200
1988-03-31,1988.0600
1988-04-04,1980.6000
1988-04-05,1997.5100
1988-04-06,2061.6700
1988-04-07,2062.1700
1988-04-08,2090.1900
1988-04-11,2095.9900
1988-04-12,2110.0800
1988-04-13,2107.1000
1988-04-14,2005.6400
1988-04-15,2013.9300
1988-04-18,2008.1200
1988-04-19,1999.5000
1988-04-20,1985.4100
1988-04-21,1987.4000
1988-04-22,2015.0900
1988-04-25,2035.9700
1988-04-26,2044.7600
1988-04-27,2047.9100
1988-04-28,2041.2800
1988-04-29,2032.3300
1988-05-02,2043.2700
1988-05-03,2058.3600
1988-05-04,2036.3100
1988-05-05,2020.2300
1988-05-06,2007.4600
1988-05-09,1997.3500
1988-05-10,2003.6400
1988-05-11,1965.8500
1988-05-12,1968.0000
1988-05-13,1990.5500
1988-05-16,2007.6300
1988-05-17,1986.4100
1988-05-18,1951.0900
1988-05-19,1958.7200
1988-05-20,1952.5900
1988-05-23,1941.4800
1988-05-24,1962.5300
1988-05-25,1961.3700
1988-05-26,1966.7000
1988-05-27,1956.4400
1988-05-31,2031.1200
1988-06-01,2064.0100
1988-06-02,2052.4500
1988-06-03,2071.3100
1988-06-06,2075.2100
1988-06-07,2054.5900
1988-06-08,2102.9500
1988-06-09,2093.3500
1988-06-10,2101.7100
1988-06-13,2099.4000
1988-06-14,2124.4700
1988-06-15,2131.4000
1988-06-16,2094.2400
1988-06-17,2104.0200
1988-06-20,2083.9300
1988-06-21,2109.1700
1988-06-22,2152.2000
1988-06-23,2148.2900
1988-06-24,2142.9600
1988-06-27,2108.4600
1988-06-28,2130.8700
1988-06-29,2121.9800
1988-06-30,2141.7100
1988-07-01,2131.5800
1988-07-05,2158.6100
1988-07-06,2130.1600
1988-07-07,2122.6900
1988-07-08,2106.1500
1988-07-11,2111.3100
1988-07-12,2092.6400
1988-07-13,2104.3700
1988-07-14,2113.6200
1988-07-15,2129.4500
1988-07-18,2117.8900
1988-07-19,2097.2600
1988-07-20,2110.6000
1988-07-21,2086.5900
1988-07-22,2060.9900
1988-07-25,2071.8300
1988-07-26,2073.9700
1988-07-27,2053.7000
1988-07-28,2082.3300
1988-07-29,2128.7300
1988-08-01,2130.5100
1988-08-02,2131.2200
1988-08-03,2134.0700
1988-08-04,2126.6000
1988-08-05,2119.1300
1988-08-08,2107.4000
1988-08-09,2079.1300
1988-08-10,2034.1400
1988-08-11,2039.3000
1988-08-12,2037.5200
1988-08-15,2004.2700
1988-08-16,2021.5100
1988-08-17,2025.9600
1988-08-18,2027.0300
1988-08-19,2016.0000
1988-08-22,1990.2200
1988-08-23,1989.3300
1988-08-24,2026.6700
1988-08-25,2010.8500
1988-08-26,2017.4300
1988-08-29,2041.4300
1988-08-30,2038.2300
1988-08-31,2031.6500
1988-09-01,2002.3100
1988-09-02,2054.5900
1988-09-06,2065.2600
1988-09-07,2065.7900
1988-09-08,2063.1200
1988-09-09,2068.8100
1988-09-12,2072.3700
1988-09-13,2083.0400
1988-09-14,2100.6400
1988-09-15,2092.2800
1988-09-16,2098.1500
1988-09-19,2081.0800
1988-09-20,2087.4800
1988-09-21,2090.5000
1988-09-22,2080.0100
1988-09-23,2090.6800
1988-09-26,2085.1700
1988-09-27,2082.3300
1988-09-28,2085.5300
1988-09-29,2119.3100
1988-09-30,2112.9100
1988-10-03,2105.2600
1988-10-04,2102.0600
1988-10-05,2106.5100
1988-10-06,2107.7500
1988-10-07,2150.2500
1988-10-10,2158.9600
1988-10-11,2156.4700
1988-10-12,2126.2400
1988-10-13,2133.3600
1988-10-14,2133.1800
1988-10-17,2140.4700
1988-10-18,2159.8500
1988-10-19,2137.2700
1988-10-20,2181.1900
1988-10-21,2183.5000
1988-10-24,2170.3400
1988-10-25,2173.3600
1988-10-26,2165.1800
1988-10-27,2140.8300
1988-10-28,2149.8900
1988-10-31,2148.6500
1988-11-01,2150.9600
1988-11-02,2156.8300
1988-11-03,2170.3400
1988-11-04,2145.8000
1988-11-07,2124.6400
1988-11-08,2127.4900
1988-11-09,2118.2400
1988-11-10,2114.6900
1988-11-11,2067.0300
1988-11-14,2065.0800
1988-11-15,2077.1700
1988-11-16,2038.5800
1988-11-17,2052.4500
1988-11-18,2062.4100
1988-11-21,2065.9700
1988-11-22,2077.7000
1988-11-23,2092.2800
1988-11-25,2074.6800
1988-11-28,2081.4400
1988-11-29,2101.5300
1988-11-30,2114.5100
1988-12-01,2101.8800
1988-12-02,2092.2800
1988-12-05,2123.7600
1988-12-06,2149.3600
1988-12-07,2153.6300
1988-12-08,2141.7100
1988-12-09,2143.4900
1988-12-12,2139.5800
1988-12-13,2143.4900
1988-12-14,2134.2500
1988-12-15,2133.0000
1988-12-16,2150.7100
1988-12-19,2172.6800
1988-12-20,2166.0700
1988-12-21,2164.6400
1988-12-22,2160.3600
1988-12-23,2168.9300
1988-12-27,2162.6800
1988-12-28,2166.4300
1988-12-29,2182.6800
1988-12-30,2168.5700
1989-01-03,2144.6400
1989-01-04,2177.6800
1989-01-05,2190.5400
1989-01-06,2194.2900
1989-01-09,2199.4600
1989-01-10,2193.2100
1989-01-11,2206.4300
1989-01-12,2222.3200
1989-01-13,2226.0700
1989-01-16,2224.6400
1989-01-17,2214.6400
1989-01-18,2238.7500
1989-01-19,2239.1100
1989-01-20,2235.3600
1989-01-23,2218.3900
1989-01-24,2256.4300
1989-01-25,2265.8900
1989-01-26,2291.0700
1989-01-27,2322.8600
1989-01-30,2324.1100
1989-01-31,2342.3200
1989-02-01,2338.2100
1989-02-02,2333.7500
1989-02-03,2331.2500
1989-02-06,2321.0700
1989-02-07,2347.1400
1989-02-08,2343.2100
1989-02-09,2323.0400
1989-02-10,2286.0700
1989-02-13,2282.5000
1989-02-14,2281.2500
1989-02-15,2303.9300
1989-02-16,2311.4300
1989-02-17,2324.8200
1989-02-21,2326.4300
1989-02-22,2283.9300
1989-02-23,2289.4600
1989-02-24,2245.5400
1989-02-27,2250.3600
1989-02-28,2258.3900
1989-03-01,2243.0400
1989-03-02,2265.7100
1989-03-03,2274.2900
1989-03-06,2294.8200
1989-03-07,2290.7100
1989-03-08,2295.5400
1989-03-09,2291.4300
1989-03-10,2282.1400
1989-03-13,2306.2500
1989-03-14,2306.2500
1989-03-15,2320.5400
1989-03-16,2340.7100
1989-03-17,2292.1400
1989-03-20,2262.5000
1989-03-21,2266.2500
1989-03-22,2263.2100
1989-03-23,2243.0400
1989-03-27,2257.8600
1989-03-28,2275.5400
1989-03-29,2281.5200
1989-03-30,2281.3400
1989-03-31,2293.6200
1989-04-03,2304.8000
1989-04-04,2298.2000
1989-04-05,2304.8000
1989-04-06,2291.9700
1989-04-07,2304.8000
1989-04-10,2301.8700
1989-04-11,2311.5800
1989-04-12,2319.6500
1989-04-13,2296.0000
1989-04-14,2337.0600
1989-04-17,2337.7900
1989-04-18,2379.4000
1989-04-19,2386.9100
1989-04-20,2377.3800
1989-04-21,2409.4600
1989-04-24,2402.6800
1989-04-25,2386.8500
1989-04-26,2389.1000
1989-04-27,2418.9900
1989-04-28,2418.8000
1989-05-01,2414.9600
1989-05-02,2402.8600
1989-05-03,2393.7000
1989-05-04,2384.9000
1989-05-05,2381.9600
1989-05-08,2376.4700
1989-05-09,2371.3300
1989-05-10,2374.4500
1989-05-11,2382.8800
1989-05-12,2439.7000
1989-05-15,2463.8900
1989-05-16,2453.4500
1989-05-17,2462.4300
1989-05-18,2470.1200
1989-05-19,2501.1000
1989-05-22,2502.0200
1989-05-23,2478.0100
1989-05-24,2483.8700
1989-05-25,2482.5900
1989-05-26,2493.7700
1989-05-30,2475.5500
1989-05-31,2480.1500
1989-06-01,2490.6300
1989-06-02,2517.8300
1989-06-05,2480.7000
1989-06-06,2496.3200
1989-06-07,2512.3200
1989-06-08,2516.9100
1989-06-09,2513.4200
1989-06-12,2518.8400
1989-06-13,2503.5400
1989-06-14,2503.3600
1989-06-15,2475.0000
1989-06-16,2486.3800
1989-06-19,2479.8900
1989-06-20,2472.8800
1989-06-21,2464.9100
1989-06-22,2481.9800
1989-06-23,2531.8700
1989-06-26,2511.3800
1989-06-27,2526.3700
1989-06-28,2504.7400
1989-06-29,2458.2700
1989-06-30,2440.0600
1989-07-03,2452.7700
1989-07-05,2456.5600
1989-07-06,2462.4400
1989-07-07,2487.8600
1989-07-10,2502.6600
1989-07-11,2514.6100
1989-07-12,2532.6300
1989-07-13,2538.3200
1989-07-14,2554.8200
1989-07-17,2553.4900
1989-07-18,2544.7600
1989-07-19,2584.4100
1989-07-20,2575.4900
1989-07-21,2607.3600
1989-07-24,2584.9800
1989-07-25,2583.0800
1989-07-26,2613.0500
1989-07-27,2635.4300
1989-07-28,2635.2400
1989-07-31,2660.6600
1989-08-01,2641.1200
1989-08-02,2657.4400
1989-08-03,2661.6100
1989-08-04,2653.4500
1989-08-07,2694.9900
1989-08-08,2699.1700
1989-08-09,2686.0800
1989-08-10,2712.6300
1989-08-11,2683.9900
1989-08-14,2677.9200
1989-08-15,2687.7800
1989-08-16,2693.2900
1989-08-17,2679.6300
1989-08-18,2687.9700
1989-08-21,2647.0000
1989-08-22,2650.9900
1989-08-23,2678.1100
1989-08-24,2734.6400
1989-08-25,2732.3600
1989-08-28,2743.3600
1989-08-29,2726.6300
1989-08-30,2728.1500
1989-08-31,2737.2700
1989-09-01,2752.0900
1989-09-05,2744.6800
1989-09-06,2719.7900
1989-09-07,2706.8800
1989-09-08,2709.5400
1989-09-11,2704.4100
1989-09-12,2707.2600
1989-09-13,2679.5200
1989-09-14,2664.8900
1989-09-15,2674.5800
1989-09-18,2687.5000
1989-09-19,2687.3100
1989-09-20,2683.8900
1989-09-21,2680.2800
1989-09-22,2681.6100
1989-09-25,2659.1900
1989-09-26,2663.9400
1989-09-27,2673.0600
1989-09-28,2694.9100
1989-09-29,2692.8200
1989-10-02,2713.7200
1989-10-03,2754.5600
1989-10-04,2771.0900
1989-10-05,2773.5600
1989-10-06,2785.5200
1989-10-09,2791.4100
1989-10-10,2785.3300
1989-10-11,2773.3600
1989-10-12,2759.8400
1989-10-13,2569.2600
1989-10-16,2657.3800
1989-10-17,2638.7300
1989-10-18,2643.6500
1989-10-19,2683.2000
1989-10-20,2689.1400
1989-10-23,2662.9100
1989-10-24,2659.2200
1989-10-25,2653.2800
1989-10-26,2613.7300
1989-10-27,2596.7200
1989-10-30,2603.4800
1989-10-31,2645.0800
1989-11-01,2645.9000
1989-11-02,2631.5600
1989-11-03,2629.5100
1989-11-06,2582.1700
1989-11-07,2597.1300
1989-11-08,2623.3600
1989-11-09,2603.6900
1989-11-10,2625.6100
1989-11-13,2626.4300
1989-11-14,2610.2500
1989-11-15,2632.5800
1989-11-16,2635.6600
1989-11-17,2652.6600
1989-11-20,2632.0400
1989-11-21,2639.2900
1989-11-22,2656.7800
1989-11-24,2675.5500
1989-11-27,2694.9700
1989-11-28,2702.0100
1989-11-29,2688.7800
1989-11-30,2706.2700
1989-12-01,2747.6500
1989-12-04,2753.6300
1989-12-05,2741.6800
1989-12-06,2736.7700
1989-12-07,2720.7800
1989-12-08,2731.4400
1989-12-11,2728.2400
1989-12-12,2752.1300
1989-12-13,2761.0900
1989-12-14,2753.6300
1989-12-15,2739.5500
1989-12-18,2697.5300
1989-12-19,2695.6100
1989-12-20,2687.9300
1989-12-21,2691.1300
1989-12-22,2711.3900
1989-12-26,2709.2600
1989-12-27,2724.4000
1989-12-28,2732.3000
1989-12-29,2753.2000
1990-01-02,2810.1500
1990-01-03,2809.7300
1990-01-04,2796.0800
1990-01-05,2773.2500
1990-01-08,2794.3700
1990-01-09,2766.0000
1990-01-10,2750.6400
1990-01-11,2760.6700
1990-01-12,2689.2100
1990-01-15,2669.3700
1990-01-16,2692.6200
1990-01-17,2659.1300
1990-01-18,2666.3800
1990-01-19,2677.9000
1990-01-22,2600.4500
1990-01-23,2615.3200
1990-01-24,2604.5000
1990-01-25,2561.0400
1990-01-26,2559.2300
1990-01-29,2553.3800
1990-01-30,2543.2400
1990-01-31,2590.5400
1990-02-01,2586.2600
1990-02-02,2602.7000
1990-02-05,2622.5200
1990-02-06,2606.3100
1990-02-07,2640.0900
1990-02-08,2644.3700
1990-02-09,2648.2000
1990-02-12,2619.1400
1990-02-13,2624.1000
1990-02-14,2624.3200
1990-02-15,2649.5500
1990-02-16,2635.5900
1990-02-20,2596.8500
1990-02-21,2583.5600
1990-02-22,2574.7700
1990-02-23,2564.1900
1990-02-26,2602.4800
1990-02-27,2617.1200
1990-02-28,2627.2500
1990-03-01,2635.5900
1990-03-02,2660.3600
1990-03-05,2649.5500
1990-03-06,2676.8000
1990-03-07,2669.5900
1990-03-08,2696.1700
1990-03-09,2683.3300
1990-03-12,2686.7100
1990-03-13,2674.5500
1990-03-14,2687.8400
1990-03-15,2695.7200
1990-03-16,2741.2200
1990-03-19,2755.6300
1990-03-20,2738.7400
1990-03-21,2727.9300
1990-03-22,2695.7200
1990-03-23,2704.2800
1990-03-26,2707.6600
1990-03-27,2736.9400
1990-03-28,2743.6900
1990-03-29,2727.7000
1990-03-30,2707.2100
1990-04-02,2700.4500
1990-04-03,2736.7100
1990-04-04,2719.3700
1990-04-05,2721.1700
1990-04-06,2717.1200
1990-04-09,2722.0700
1990-04-10,2731.0800
1990-04-11,2729.7300
1990-04-12,2751.8000
1990-04-16,2763.0600
1990-04-17,2765.7700
1990-04-18,2732.8800
1990-04-19,2711.9400
1990-04-20,2695.9500
1990-04-23,2666.6700
1990-04-24,2654.5000
1990-04-25,2666.4400
1990-04-26,2676.5800
1990-04-27,2645.0500
1990-04-30,2656.7600
1990-05-01,2668.9200
1990-05-02,2689.6400
1990-05-03,2696.1700
1990-05-04,2710.3600
1990-05-07,2721.6200
1990-05-08,2733.5600
1990-05-09,2732.8800
1990-05-10,2738.5100
1990-05-11,2801.5800
1990-05-14,2821.5300
1990-05-15,2822.4500
1990-05-16,2819.6800
1990-05-17,2831.7100
1990-05-18,2819.9100
1990-05-21,2844.6800
1990-05-22,2852.2300
1990-05-23,2856.2600
1990-05-24,2855.5500
1990-05-25,2820.9200
1990-05-29,2870.4900
1990-05-30,2878.5600
1990-05-31,2876.6600
1990-06-01,2900.9700
1990-06-04,2935.1900
1990-06-05,2925.0000
1990-06-06,2911.6500
1990-06-07,2897.3300
1990-06-08,2862.3800
1990-06-11,2892.5700
1990-06-12,2933.4200
1990-06-13,2929.9500
1990-06-14,2928.2200
1990-06-15,2935.8900
1990-06-18,2882.1800
1990-06-19,2893.5600
1990-06-20,2895.3000
1990-06-21,2901.7300
1990-06-22,2857.1800
1990-06-25,2845.0500
1990-06-26,2842.3300
1990-06-27,2862.1300
1990-06-28,2878.7100
1990-06-29,2880.6900
1990-07-02,2899.2600
1990-07-03,2911.6300
1990-07-05,2879.2100
1990-07-06,2904.9500
1990-07-09,2914.1100
1990-07-10,2890.8400
1990-07-11,2932.6700
1990-07-12,2969.8000
1990-07-13,2980.2000
1990-07-16,2999.7500
1990-07-17,2999.7500
1990-07-18,2981.6800
1990-07-19,2993.8100
1990-07-20,2961.1400
1990-07-23,2904.7000
1990-07-24,2922.5200
1990-07-25,2930.9400
1990-07-26,2920.7900
1990-07-27,2898.5100
1990-07-30,2917.3300
1990-07-31,2905.2000
1990-08-01,2899.2600
1990-08-02,2864.6000
1990-08-03,2809.6500
1990-08-06,2716.3400
1990-08-07,2710.6400
1990-08-08,2734.9000
1990-08-09,2758.9100
1990-08-10,2716.5800
1990-08-13,2746.7800
1990-08-14,2747.7700
1990-08-15,2748.2700
1990-08-16,2681.4400
1990-08-17,2644.8000
1990-08-20,2656.4400
1990-08-21,2603.9600
1990-08-22,2560.1500
1990-08-23,2483.4200
1990-08-24,2532.9200
1990-08-27,2611.6300
1990-08-28,2614.8500
1990-08-29,2632.4300
1990-08-30,2593.3200
1990-08-31,2614.3600
1990-09-04,2613.3700
1990-09-05,2628.2200
1990-09-06,2596.2900
1990-09-07,2619.5500
1990-09-10,2615.5900
1990-09-11,2612.6200
1990-09-12,2625.7400
1990-09-13,2582.6700
1990-09-14,2564.1100
1990-09-17,2567.3300
1990-09-18,2571.2900
1990-09-19,2557.4300
1990-09-20,2518.3200
1990-09-21,2512.3800
1990-09-24,2452.9700
1990-09-25,2485.6400
1990-09-26,2459.6500
1990-09-27,2427.4800
1990-09-28,2452.4800
1990-10-01,2515.8400
1990-10-02,2505.2000
1990-10-03,2489.3600
1990-10-04,2516.8300
1990-10-05,2510.6400
1990-10-08,2523.7600
1990-10-09,2445.5400
1990-10-10,2407.9200
1990-10-11,2365.1000
1990-10-12,2398.0200
1990-10-15,2416.3400
1990-10-16,2381.1900
1990-10-17,2387.8700
1990-10-18,2452.7200
1990-10-19,2520.7900
1990-10-22,2516.0900
1990-10-23,2494.0600
1990-10-24,2504.2100
1990-10-25,2484.4100
1990-10-26,2436.1400
1990-10-29,2430.2000
1990-10-30,2448.0200
1990-10-31,2442.3300
1990-11-01,2454.9500
1990-11-02,2490.8400
1990-11-05,2502.2300
1990-11-06,2485.1500
1990-11-07,2440.8400
1990-11-08,2443.8100
1990-11-09,2488.6100
1990-11-12,2540.3500
1990-11-13,2535.4000
1990-11-14,2559.6500
1990-11-15,2545.0500
1990-11-16,2550.2500
1990-11-19,2565.3500
1990-11-20,2530.2000
1990-11-21,2539.3600
1990-11-23,2527.2300
1990-11-26,2533.1700
1990-11-27,2543.8100
1990-11-28,2535.1500
1990-11-29,2518.8100
1990-11-30,2559.6500
1990-12-03,2565.5900
1990-12-04,2579.7000
1990-12-05,2610.4000
1990-12-06,2602.4800
1990-12-07,2590.1000
1990-12-10,2596.7800
1990-12-11,2586.1400
1990-12-12,2622.2800
1990-12-13,2614.3600
1990-12-14,2593.8100
1990-12-17,2593.3200
1990-12-18,2626.7300
1990-12-19,2626.7300
1990-12-20,2629.4600
1990-12-21,2633.6600
1990-12-24,2621.2900
1990-12-26,2637.1300
1990-12-27,2625.5000
1990-12-28,2629.2100
1990-12-31,2633.6600
1991-01-02,2610.6400
1991-01-03,2573.5100
1991-01-04,2566.0900
1991-01-07,2522.7700
1991-01-08,2509.4100
1991-01-09,2470.3000
1991-01-10,2498.7600
1991-01-11,2501.4900
1991-01-14,2483.9100
1991-01-15,2490.5900
1991-01-16,2508.9100
1991-01-17,2623.5100
1991-01-18,2646.7800
1991-01-21,2629.2100
1991-01-22,2603.2200
1991-01-23,2619.0600
1991-01-24,2643.0700
1991-01-25,2659.4100
1991-01-28,2654.4600
1991-01-29,2662.6200
1991-01-30,2713.1200
1991-01-31,2736.3900
1991-02-01,2730.6900
1991-02-04,2772.2800
1991-02-05,2788.3700
1991-02-06,2830.9400
1991-02-07,2810.6400
1991-02-08,2830.6900
1991-02-11,2902.2300
1991-02-12,2874.7500
1991-02-13,2909.1600
1991-02-14,2877.2300
1991-02-15,2934.6500
1991-02-19,2932.1800
1991-02-20,2899.0100
1991-02-21,2891.8300
1991-02-22,2889.3600
1991-02-25,2887.8700
1991-02-26,2864.6000
1991-02-27,2889.1100
1991-02-28,2882.1800
1991-03-01,2909.9000
1991-03-04,2914.1100
1991-03-05,2972.5200
1991-03-06,2973.2700
1991-03-07,2963.3700
1991-03-08,2955.2000
1991-03-11,2939.3600
1991-03-12,2922.5200
1991-03-13,2955.2000
1991-03-14,2952.2300
1991-03-15,2948.2700
1991-03-18,2929.9500
1991-03-19,2867.8200
1991-03-20,2872.0300
1991-03-21,2855.4500
1991-03-22,2858.9100
1991-03-25,2865.8400
1991-03-26,2914.8500
1991-03-27,2917.5700
1991-03-28,2913.8600
1991-04-01,2881.1900
1991-04-02,2945.0500
1991-04-03,2926.7300
1991-04-04,2924.5000
1991-04-05,2896.7800
1991-04-08,2918.5600
1991-04-09,2873.0200
1991-04-10,2874.5000
1991-04-11,2905.4500
1991-04-12,2920.7900
1991-04-15,2933.1700
1991-04-16,2986.8800
1991-04-17,3004.4600
1991-04-18,2999.2600
1991-04-19,2965.5900
1991-04-22,2927.7200
1991-04-23,2930.4500
1991-04-24,2949.5100
1991-04-25,2921.0400
1991-04-26,2912.3800
1991-04-29,2876.9800
1991-04-30,2887.8700
1991-05-01,2930.2000
1991-05-02,2938.6100
1991-05-03,2938.8600
1991-05-06,2941.6400
1991-05-07,2917.4900
1991-05-08,2930.9000
1991-05-09,2971.1500
1991-05-10,2920.1700
1991-05-13,2924.4200
1991-05-14,2886.8500
1991-05-15,2865.3800
1991-05-16,2894.0100
1991-05-17,2886.6300
1991-05-20,2892.2200
1991-05-21,2906.0800
1991-05-22,2910.3300
1991-05-23,2900.0400
1991-05-24,2913.9100
1991-05-28,2958.8600
1991-05-29,2969.5900
1991-05-30,3000.4500
1991-05-31,3027.5000
1991-06-03,3035.3300
1991-06-04,3027.9500
1991-06-05,3005.3700
1991-06-06,2994.8600
1991-06-07,2976.7400
1991-06-10,2975.4000
1991-06-11,2985.9100
1991-06-12,2961.9900
1991-06-13,2965.1200
1991-06-14,3000.4500
1991-06-17,2993.9600
1991-06-18,2986.8100
1991-06-19,2955.5000
1991-06-20,2953.9400
1991-06-21,2965.5600
1991-06-24,2913.0100
1991-06-25,2910.1100
1991-06-26,2913.0100
1991-06-27,2934.9300
1991-06-28,2906.7500
1991-07-01,2958.4100
1991-07-02,2972.7200
1991-07-03,2934.7000
1991-07-05,2932.4700
1991-07-08,2961.9900
1991-07-09,2947.2300
1991-07-10,2944.7700
1991-07-11,2959.7500
1991-07-12,2980.7700
1991-07-15,2990.6100
1991-07-16,2983.9000
1991-07-17,2978.7600
1991-07-18,3016.3200
1991-07-19,3016.3200
1991-07-22,3012.9700
1991-07-23,2983.2300
1991-07-24,2966.2300
1991-07-25,2980.1000
1991-07-26,2972.5000
1991-07-29,2985.2400
1991-07-30,3016.3200
1991-07-31,3024.8200
1991-08-01,3017.6700
1991-08-02,3006.2600
1991-08-05,2989.0400
1991-08-06,3027.2800
1991-08-07,3026.6100
1991-08-08,3013.8600
1991-08-09,2996.2000
1991-08-12,3001.3400
1991-08-13,3008.7200
1991-08-14,3005.3700
1991-08-15,2998.4300
1991-08-16,2968.0200
1991-08-19,2898.0300
1991-08-20,2913.6900
1991-08-21,3001.7900
1991-08-22,3007.3800
1991-08-23,3040.2500
1991-08-26,3039.3600
1991-08-27,3026.1600
1991-08-28,3055.2300
1991-08-29,3049.6400
1991-08-30,3043.6000
1991-09-03,3017.6700
1991-09-04,3008.5000
1991-09-05,3008.5000
1991-09-06,3011.6300
1991-09-09,3007.1600
1991-09-10,2982.5600
1991-09-11,2987.0300
1991-09-12,3007.8300
1991-09-13,2985.6900
1991-09-16,3015.2100
1991-09-17,3013.1900
1991-09-18,3017.8900
1991-09-19,3024.3700
1991-09-20,3019.2300
1991-09-23,3010.5100
1991-09-24,3029.0700
1991-09-25,3021.0200
1991-09-26,3017.2200
1991-09-27,3006.0400
1991-09-30,3016.7700
1991-10-01,3018.3400
1991-10-02,3012.5200
1991-10-03,2984.7900
1991-10-04,2961.7600
1991-10-07,2942.7500
1991-10-08,2963.7700
1991-10-09,2946.3300
1991-10-10,2976.5200
1991-10-11,2983.6800
1991-10-14,3019.4500
1991-10-15,3041.3700
1991-10-16,3061.7200
1991-10-17,3053.0000
1991-10-18,3077.1500
1991-10-21,3060.3800
1991-10-22,3039.8000
1991-10-23,3040.9200
1991-10-24,3016.3200
1991-10-25,3004.9200
1991-10-28,3045.6200
1991-10-29,3061.9400
1991-10-30,3071.7800
1991-10-31,3069.1000
1991-11-01,3056.3500
1991-11-04,3045.6200
1991-11-05,3031.3100
1991-11-06,3038.4600
1991-11-07,3054.1100
1991-11-08,3045.6200
1991-11-11,3042.2600
1991-11-12,3054.1100
1991-11-13,3065.3000
1991-11-14,3063.5100
1991-11-15,2943.2000
1991-11-18,2972.7200
1991-11-19,2931.5700
1991-11-20,2930.0100
1991-11-21,2932.6900
1991-11-22,2902.7300
1991-11-25,2902.0600
1991-11-26,2916.1400
1991-11-27,2900.0400
1991-11-29,2894.6800
1991-12-02,2935.3800
